MatchName,Address,TeamA,ScoreA,TeamB,ScoreB,Winner,WonBy,MatchLink
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",TOLOBA VASAI,48/3,Bassein Champs,29/4,TOLOBA VASAI,19 runs,https://cricheroes.in/scorecard/1050925/Friends-Cup-Vasai/TOLOBA-VASAI-vs-Bassein-Champs
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",Vasai Strikers SC,44/4,Burhani Guards Div 6 Vasai,16/7,Vasai Strikers SC,28 runs,https://cricheroes.in/scorecard/1050920/Friends-Cup-Vasai/Vasai-Strikers-SC-vs-Burhani-Guards-Div-6-Vasai
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",Burhani Guards Div 6 Vasai,37/5,Bassein Champs,36/4,Burhani Guards Div 6 Vasai,1 run,https://cricheroes.in/scorecard/1050907/Friends-Cup-Vasai/Burhani-Guards-Div-6-Vasai-vs-Bassein-Champs
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",TOLOBA VASAI,32/6,Vasai Strikers SC,23/7,TOLOBA VASAI,9 runs,https://cricheroes.in/scorecard/1050891/Friends-Cup-Vasai/TOLOBA-VASAI-vs-Vasai-Strikers-SC
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",Burhani Guards Div 6 Vasai,38/5,Vasai Strikers SC,39/2,Vasai Strikers SC,6 wickets,https://cricheroes.in/scorecard/1050880/Friends-Cup-Vasai/Burhani-Guards-Div-6-Vasai-vs-Vasai-Strikers-SC
Friends Cup Vasai,"Chulna Turf, Vasai, 26-Sep-20, 4 Ov., ",Bassein Champs,28/6,TOLOBA VASAI,29/0,TOLOBA VASAI,7 wickets,https://cricheroes.in/scorecard/1050862/Friends-Cup-Vasai/Bassein-Champs-vs-TOLOBA-VASAI
Friends Cup Vasai,"Chulna Turf, Vasai, 26-Sep-20, 4 Ov., ",Bassein Champs,25/5,Vasai Strikers SC,26/2,Vasai Strikers SC,5 wickets,https://cricheroes.in/scorecard/1050843/Friends-Cup-Vasai/Bassein-Champs-vs-Vasai-Strikers-SC
Friends Cup Vasai,"Chulna Turf, Vasai, 26-Sep-20, 4 Ov., ",Burhani Guards Div 6 Vasai,36/5,TOLOBA VASAI,30/5,Burhani Guards Div 6 Vasai,6 runs,https://cricheroes.in/scorecard/1050805/Friends-Cup-Vasai/Burhani-Guards-Div-6-Vasai-vs-TOLOBA-VASAI
Alliance T20 Series,"Dewanman Suncity Ground, Vasai, 15-Mar-20, 20 Ov., ",UCC Vasai,None,Rising Cricket Club Vasai,None,None,None,https://cricheroes.in/match-detail/UCC-Vasai/Rising-Cricket-Club-Vasai/544312/98603/801577
Alliance T20 Series,"Dewanman Suncity Ground, Vasai, 14-Mar-20, 20 Ov., ",UCC Vasai,208/3,Rising Cricket Club Vasai,209/4,Rising Cricket Club Vasai,6 wickets,https://cricheroes.in/scorecard/801575/Alliance-T20-Series/UCC-Vasai-vs-Rising-Cricket-Club-Vasai
Alliance T20 Series,"Dewanman Suncity Ground, Vasai, 07-Mar-20, 20 Ov., ",UCC Vasai,185/8,Rising Cricket Club Vasai,153/7,UCC Vasai,32 runs,https://cricheroes.in/scorecard/801571/Alliance-T20-Series/UCC-Vasai-vs-Rising-Cricket-Club-Vasai
Nalasopara Champions Trophy,"Madhuban, Vasai, 01-Mar-20, 4 Ov., ",Challengers(NSP),44/1,Babji Worriors,31/7,Challengers(NSP),13 runs,https://cricheroes.in/scorecard/836901/Nalasopara-Champions-Trophy/Challengers(NSP)-vs-Babji-Worriors
Nalasopara Champions Trophy,"Madhuban, Vasai, 01-Mar-20, 4 Ov., ",Challengers(NSP),23/6,Badshah Strikers(NSP),27/0,Badshah Strikers(NSP),7 wickets,https://cricheroes.in/scorecard/836892/Nalasopara-Champions-Trophy/Challengers(NSP)-vs-Badshah-Strikers(NSP)
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",Vasai Strikers SC,48/4,Bassein Champs,43/4,Vasai Strikers SC,5 runs,https://cricheroes.in/scorecard/1050965/Friends-Cup-Vasai/Vasai-Strikers-SC-vs-Bassein-Champs
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",TOLOBA VASAI,19/7,Burhani Guards Div 6 Vasai,18/7,TOLOBA VASAI,1 run,https://cricheroes.in/scorecard/1050937/Friends-Cup-Vasai/TOLOBA-VASAI-vs-Burhani-Guards-Div-6-Vasai
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",TOLOBA VASAI,48/3,Bassein Champs,29/4,TOLOBA VASAI,19 runs,https://cricheroes.in/scorecard/1050925/Friends-Cup-Vasai/TOLOBA-VASAI-vs-Bassein-Champs
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",Vasai Strikers SC,44/4,Burhani Guards Div 6 Vasai,16/7,Vasai Strikers SC,28 runs,https://cricheroes.in/scorecard/1050920/Friends-Cup-Vasai/Vasai-Strikers-SC-vs-Burhani-Guards-Div-6-Vasai
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",Burhani Guards Div 6 Vasai,37/5,Bassein Champs,36/4,Burhani Guards Div 6 Vasai,1 run,https://cricheroes.in/scorecard/1050907/Friends-Cup-Vasai/Burhani-Guards-Div-6-Vasai-vs-Bassein-Champs
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",TOLOBA VASAI,32/6,Vasai Strikers SC,23/7,TOLOBA VASAI,9 runs,https://cricheroes.in/scorecard/1050891/Friends-Cup-Vasai/TOLOBA-VASAI-vs-Vasai-Strikers-SC
Friends Cup Vasai,"Chulna Turf, Vasai, 27-Sep-20, 4 Ov., ",Burhani Guards Div 6 Vasai,38/5,Vasai Strikers SC,39/2,Vasai Strikers SC,6 wickets,https://cricheroes.in/scorecard/1050880/Friends-Cup-Vasai/Burhani-Guards-Div-6-Vasai-vs-Vasai-Strikers-SC
Friends Cup Vasai,"Chulna Turf, Vasai, 26-Sep-20, 4 Ov., ",Bassein Champs,28/6,TOLOBA VASAI,29/0,TOLOBA VASAI,7 wickets,https://cricheroes.in/scorecard/1050862/Friends-Cup-Vasai/Bassein-Champs-vs-TOLOBA-VASAI
Friends Cup Vasai,"Chulna Turf, Vasai, 26-Sep-20, 4 Ov., ",Bassein Champs,25/5,Vasai Strikers SC,26/2,Vasai Strikers SC,5 wickets,https://cricheroes.in/scorecard/1050843/Friends-Cup-Vasai/Bassein-Champs-vs-Vasai-Strikers-SC
Friends Cup Vasai,"Chulna Turf, Vasai, 26-Sep-20, 4 Ov., ",Burhani Guards Div 6 Vasai,36/5,TOLOBA VASAI,30/5,Burhani Guards Div 6 Vasai,6 runs,https://cricheroes.in/scorecard/1050805/Friends-Cup-Vasai/Burhani-Guards-Div-6-Vasai-vs-TOLOBA-VASAI
Alliance T20 Series,"Dewanman Suncity Ground, Vasai, 15-Mar-20, 20 Ov., ",UCC Vasai,None,Rising Cricket Club Vasai,None,None,None,https://cricheroes.in/match-detail/UCC-Vasai/Rising-Cricket-Club-Vasai/544312/98603/801577
Alliance T20 Series,"Dewanman Suncity Ground, Vasai, 14-Mar-20, 20 Ov., ",UCC Vasai,208/3,Rising Cricket Club Vasai,209/4,Rising Cricket Club Vasai,6 wickets,https://cricheroes.in/scorecard/801575/Alliance-T20-Series/UCC-Vasai-vs-Rising-Cricket-Club-Vasai
Alliance T20 Series,"Dewanman Suncity Ground, Vasai, 07-Mar-20, 20 Ov., ",UCC Vasai,185/8,Rising Cricket Club Vasai,153/7,UCC Vasai,32 runs,https://cricheroes.in/scorecard/801571/Alliance-T20-Series/UCC-Vasai-vs-Rising-Cricket-Club-Vasai
Nalasopara Champions Trophy,"Madhuban, Vasai, 01-Mar-20, 4 Ov., ",Challengers(NSP),44/1,Babji Worriors,31/7,Challengers(NSP),13 runs,https://cricheroes.in/scorecard/836901/Nalasopara-Champions-Trophy/Challengers(NSP)-vs-Babji-Worriors
Nalasopara Champions Trophy,"Madhuban, Vasai, 01-Mar-20, 4 Ov., ",Challengers(NSP),23/6,Badshah Strikers(NSP),27/0,Badshah Strikers(NSP),7 wickets,https://cricheroes.in/scorecard/836892/Nalasopara-Champions-Trophy/Challengers(NSP)-vs-Badshah-Strikers(NSP)
Nalasopara Champions Trophy,"Madhuban, Vasai, 01-Mar-20, 4 Ov., ",TheAlpha8,60/2,Babji Worriors,19/5,TheAlpha8,41 runs,https://cricheroes.in/scorecard/836914/Nalasopara-Champions-Trophy/TheAlpha8-vs-Babji-Worriors
Nalasopara Champions Trophy,"Madhuban, Vasai, 29-Feb-20, 4 Ov., ",Burhani 11(NCT),28/5,Challengers(NSP),29/3,Challengers(NSP),4 wickets,https://cricheroes.in/scorecard/836882/Nalasopara-Champions-Trophy/Burhani-11(NCT)-vs-Challengers(NSP)
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 5 Ov.",star elevan Maharashtra,51/4,Jodhpur State Leval,52/2,Jodhpur State Leval,8 wickets,https://cricheroes.in/scorecard/827999/individual/star-elevan-Maharashtra-vs-Jodhpur-State-Leval
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 2 Ov.",sunrises pune,19/1,pali super jaints,22/0,pali super jaints,7 wickets,https://cricheroes.in/scorecard/827958/individual/sunrises-pune-vs-pali-super-jaints
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 2 Ov.",star elevan Rajasthan,21/0,Game Changer SRH,16/0,star elevan Rajasthan,5 runs,https://cricheroes.in/scorecard/827703/individual/star-elevan-Rajasthan-vs-Game-Changer-SRH
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 2 Ov.",sunrises pune,25/1,star elevan Maharashtra,24/1,sunrises pune,1 run,https://cricheroes.in/scorecard/827675/individual/sunrises-pune-vs-star-elevan-Maharashtra
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 2 Ov.",Balotra Capital,26/1,Jodhpur State Leval,18/0,Balotra Capital,8 runs,https://cricheroes.in/scorecard/827637/individual/Balotra-Capital-vs-Jodhpur-State-Leval
Individual Match,"Plying Ground Maharashtra, Vasai, 25-Feb-20, 2 Ov.",Rajsthan Royls,28/0,pali super jaints,25/1,Rajsthan Royls,3 runs,https://cricheroes.in/scorecard/825752/individual/Rajsthan-Royls-vs-pali-super-jaints
Individual Match,"Plying Ground Maharashtra, Vasai, 24-Feb-20, 2 Ov.",Game Changer SRH,32/2,sunrises pune,22/4,Game Changer SRH,10 runs,https://cricheroes.in/scorecard/824038/individual/Game-Changer-SRH-vs-sunrises-pune
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Cunning Fox,34/2,United Sports Group - USG,32/5,Cunning Fox,2 runs,https://cricheroes.in/scorecard/823207/Sunday-Cup/Cunning-Fox-vs-United-Sports-Group---USG
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",United Sports Group - USG,45/5,Taha Thunders - SC,33/5,United Sports Group - USG,12 runs,https://cricheroes.in/scorecard/823103/Sunday-Cup/United-Sports-Group---USG-vs-Taha-Thunders---SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",United Sports Group - USG,32/6,Kings 11 - Kalyan,31/2,United Sports Group - USG,1 run,https://cricheroes.in/scorecard/822836/Sunday-Cup/United-Sports-Group---USG-vs-Kings-11---Kalyan
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Kings 11 - Kalyan,57/4,Vasai Strikers SC,25/5,Kings 11 - Kalyan,32 runs,https://cricheroes.in/scorecard/822655/Sunday-Cup/Kings-11---Kalyan-vs-Vasai-Strikers-SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Taha Thunders - SC,32/3,Cunning Fox,33/3,Cunning Fox,4 wickets,https://cricheroes.in/scorecard/822652/Sunday-Cup/Taha-Thunders---SC-vs-Cunning-Fox
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Babji Boys Mumbra SC,21/7,United Sports Group - USG,22/2,United Sports Group - USG,5 wickets,https://cricheroes.in/scorecard/816832/Sunday-Cup/Babji-Boys-Mumbra-SC-vs-United-Sports-Group---USG
Nalasopara Champions Trophy,"Madhuban, Vasai, 01-Mar-20, 4 Ov., ",TheAlpha8,60/2,Babji Worriors,19/5,TheAlpha8,41 runs,https://cricheroes.in/scorecard/836914/Nalasopara-Champions-Trophy/TheAlpha8-vs-Babji-Worriors
Nalasopara Champions Trophy,"Madhuban, Vasai, 29-Feb-20, 4 Ov., ",Burhani 11(NCT),28/5,Challengers(NSP),29/3,Challengers(NSP),4 wickets,https://cricheroes.in/scorecard/836882/Nalasopara-Champions-Trophy/Burhani-11(NCT)-vs-Challengers(NSP)
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 5 Ov.",star elevan Maharashtra,51/4,Jodhpur State Leval,52/2,Jodhpur State Leval,8 wickets,https://cricheroes.in/scorecard/827999/individual/star-elevan-Maharashtra-vs-Jodhpur-State-Leval
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 2 Ov.",sunrises pune,19/1,pali super jaints,22/0,pali super jaints,7 wickets,https://cricheroes.in/scorecard/827958/individual/sunrises-pune-vs-pali-super-jaints
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 2 Ov.",star elevan Rajasthan,21/0,Game Changer SRH,16/0,star elevan Rajasthan,5 runs,https://cricheroes.in/scorecard/827703/individual/star-elevan-Rajasthan-vs-Game-Changer-SRH
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 2 Ov.",sunrises pune,25/1,star elevan Maharashtra,24/1,sunrises pune,1 run,https://cricheroes.in/scorecard/827675/individual/sunrises-pune-vs-star-elevan-Maharashtra
Individual Match,"Plying Ground Mumbai, Vasai, 26-Feb-20, 2 Ov.",Balotra Capital,26/1,Jodhpur State Leval,18/0,Balotra Capital,8 runs,https://cricheroes.in/scorecard/827637/individual/Balotra-Capital-vs-Jodhpur-State-Leval
Individual Match,"Plying Ground Maharashtra, Vasai, 25-Feb-20, 2 Ov.",Rajsthan Royls,28/0,pali super jaints,25/1,Rajsthan Royls,3 runs,https://cricheroes.in/scorecard/825752/individual/Rajsthan-Royls-vs-pali-super-jaints
Individual Match,"Plying Ground Maharashtra, Vasai, 24-Feb-20, 2 Ov.",Game Changer SRH,32/2,sunrises pune,22/4,Game Changer SRH,10 runs,https://cricheroes.in/scorecard/824038/individual/Game-Changer-SRH-vs-sunrises-pune
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Cunning Fox,34/2,United Sports Group - USG,32/5,Cunning Fox,2 runs,https://cricheroes.in/scorecard/823207/Sunday-Cup/Cunning-Fox-vs-United-Sports-Group---USG
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",United Sports Group - USG,45/5,Taha Thunders - SC,33/5,United Sports Group - USG,12 runs,https://cricheroes.in/scorecard/823103/Sunday-Cup/United-Sports-Group---USG-vs-Taha-Thunders---SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",United Sports Group - USG,32/6,Kings 11 - Kalyan,31/2,United Sports Group - USG,1 run,https://cricheroes.in/scorecard/822836/Sunday-Cup/United-Sports-Group---USG-vs-Kings-11---Kalyan
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Kings 11 - Kalyan,57/4,Vasai Strikers SC,25/5,Kings 11 - Kalyan,32 runs,https://cricheroes.in/scorecard/822655/Sunday-Cup/Kings-11---Kalyan-vs-Vasai-Strikers-SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Taha Thunders - SC,32/3,Cunning Fox,33/3,Cunning Fox,4 wickets,https://cricheroes.in/scorecard/822652/Sunday-Cup/Taha-Thunders---SC-vs-Cunning-Fox
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Babji Boys Mumbra SC,21/7,United Sports Group - USG,22/2,United Sports Group - USG,5 wickets,https://cricheroes.in/scorecard/816832/Sunday-Cup/Babji-Boys-Mumbra-SC-vs-United-Sports-Group---USG
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Cunning Fox,47/3,Vasai Strikers SC,32/6,Cunning Fox,15 runs,https://cricheroes.in/scorecard/816827/Sunday-Cup/Cunning-Fox-vs-Vasai-Strikers-SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Taha Thunders - SC,33/6,Mumbra Cricket Club Boyz,28/3,Taha Thunders - SC,5 runs,https://cricheroes.in/scorecard/816825/Sunday-Cup/Taha-Thunders---SC-vs-Mumbra-Cricket-Club-Boyz
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",FSC Bhayandar,20/7,Kings 11 - Kalyan,21/0,Kings 11 - Kalyan,7 wickets,https://cricheroes.in/scorecard/816821/Sunday-Cup/FSC-Bhayandar-vs-Kings-11---Kalyan
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Babji Boys Mumbra SC,35/6,Alpha 8 NSP,27/7,Babji Boys Mumbra SC,8 runs,https://cricheroes.in/scorecard/816817/Sunday-Cup/Babji-Boys-Mumbra-SC-vs-Alpha-8-NSP
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Vasai Strikers SC,39/6,United Sports Group - USG,42/3,United Sports Group - USG,4 wickets,https://cricheroes.in/scorecard/816814/Sunday-Cup/Vasai-Strikers-SC-vs-United-Sports-Group---USG
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",FSC Bhayandar,33/4,Mumbra Cricket Club Boyz,29/7,FSC Bhayandar,4 runs,https://cricheroes.in/scorecard/816811/Sunday-Cup/FSC-Bhayandar-vs-Mumbra-Cricket-Club-Boyz
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Kings 11 - Kalyan,38/5,Taha Thunders - SC,40/5,Taha Thunders - SC,2 wickets,https://cricheroes.in/scorecard/816808/Sunday-Cup/Kings-11---Kalyan-vs-Taha-Thunders---SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Cunning Fox,44/3,Babji Boys Mumbra SC,10/7,Cunning Fox,34 runs,https://cricheroes.in/scorecard/816804/Sunday-Cup/Cunning-Fox-vs-Babji-Boys-Mumbra-SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Alpha 8 NSP,33/3,Mumbra Cricket Club Boyz,33/5,Tie,None,https://cricheroes.in/scorecard/816802/Sunday-Cup/Alpha-8-NSP-vs-Mumbra-Cricket-Club-Boyz
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Kings 11 - Kalyan,50/4,United Sports Group - USG,25/7,Kings 11 - Kalyan,25 runs,https://cricheroes.in/scorecard/816798/Sunday-Cup/Kings-11---Kalyan-vs-United-Sports-Group---USG
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",FSC Bhayandar,38/6,Cunning Fox,22/7,FSC Bhayandar,16 runs,https://cricheroes.in/scorecard/816793/Sunday-Cup/FSC-Bhayandar-vs-Cunning-Fox
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Taha Thunders - SC,45/6,Alpha 8 NSP,36/4,Taha Thunders - SC,9 runs,https://cricheroes.in/scorecard/816788/Sunday-Cup/Taha-Thunders---SC-vs-Alpha-8-NSP
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Vasai Strikers SC,44/4,Babji Boys Mumbra SC,22/6,Vasai Strikers SC,22 runs,https://cricheroes.in/scorecard/816785/Sunday-Cup/Vasai-Strikers-SC-vs-Babji-Boys-Mumbra-SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Mumbra Cricket Club Boyz,18/7,United Sports Group - USG,19/2,United Sports Group - USG,5 wickets,https://cricheroes.in/scorecard/816778/Sunday-Cup/Mumbra-Cricket-Club-Boyz-vs-United-Sports-Group---USG
Individual Match,"Plying Ground Maharashtra, Vasai, 23-Feb-20, 2 Ov.",sunrises pune,20/1,Jodhpur State Leval,21/0,Jodhpur State Leval,10 wickets,https://cricheroes.in/scorecard/820385/individual/sunrises-pune-vs-Jodhpur-State-Leval
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Cunning Fox,47/3,Vasai Strikers SC,32/6,Cunning Fox,15 runs,https://cricheroes.in/scorecard/816827/Sunday-Cup/Cunning-Fox-vs-Vasai-Strikers-SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Taha Thunders - SC,33/6,Mumbra Cricket Club Boyz,28/3,Taha Thunders - SC,5 runs,https://cricheroes.in/scorecard/816825/Sunday-Cup/Taha-Thunders---SC-vs-Mumbra-Cricket-Club-Boyz
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",FSC Bhayandar,20/7,Kings 11 - Kalyan,21/0,Kings 11 - Kalyan,7 wickets,https://cricheroes.in/scorecard/816821/Sunday-Cup/FSC-Bhayandar-vs-Kings-11---Kalyan
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Babji Boys Mumbra SC,35/6,Alpha 8 NSP,27/7,Babji Boys Mumbra SC,8 runs,https://cricheroes.in/scorecard/816817/Sunday-Cup/Babji-Boys-Mumbra-SC-vs-Alpha-8-NSP
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Vasai Strikers SC,39/6,United Sports Group - USG,42/3,United Sports Group - USG,4 wickets,https://cricheroes.in/scorecard/816814/Sunday-Cup/Vasai-Strikers-SC-vs-United-Sports-Group---USG
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",FSC Bhayandar,33/4,Mumbra Cricket Club Boyz,29/7,FSC Bhayandar,4 runs,https://cricheroes.in/scorecard/816811/Sunday-Cup/FSC-Bhayandar-vs-Mumbra-Cricket-Club-Boyz
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Kings 11 - Kalyan,38/5,Taha Thunders - SC,40/5,Taha Thunders - SC,2 wickets,https://cricheroes.in/scorecard/816808/Sunday-Cup/Kings-11---Kalyan-vs-Taha-Thunders---SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Cunning Fox,44/3,Babji Boys Mumbra SC,10/7,Cunning Fox,34 runs,https://cricheroes.in/scorecard/816804/Sunday-Cup/Cunning-Fox-vs-Babji-Boys-Mumbra-SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Alpha 8 NSP,33/3,Mumbra Cricket Club Boyz,33/5,Tie,None,https://cricheroes.in/scorecard/816802/Sunday-Cup/Alpha-8-NSP-vs-Mumbra-Cricket-Club-Boyz
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Kings 11 - Kalyan,50/4,United Sports Group - USG,25/7,Kings 11 - Kalyan,25 runs,https://cricheroes.in/scorecard/816798/Sunday-Cup/Kings-11---Kalyan-vs-United-Sports-Group---USG
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",FSC Bhayandar,38/6,Cunning Fox,22/7,FSC Bhayandar,16 runs,https://cricheroes.in/scorecard/816793/Sunday-Cup/FSC-Bhayandar-vs-Cunning-Fox
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Taha Thunders - SC,45/6,Alpha 8 NSP,36/4,Taha Thunders - SC,9 runs,https://cricheroes.in/scorecard/816788/Sunday-Cup/Taha-Thunders---SC-vs-Alpha-8-NSP
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Vasai Strikers SC,44/4,Babji Boys Mumbra SC,22/6,Vasai Strikers SC,22 runs,https://cricheroes.in/scorecard/816785/Sunday-Cup/Vasai-Strikers-SC-vs-Babji-Boys-Mumbra-SC
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Mumbra Cricket Club Boyz,18/7,United Sports Group - USG,19/2,United Sports Group - USG,5 wickets,https://cricheroes.in/scorecard/816778/Sunday-Cup/Mumbra-Cricket-Club-Boyz-vs-United-Sports-Group---USG
Individual Match,"Plying Ground Maharashtra, Vasai, 23-Feb-20, 2 Ov.",sunrises pune,20/1,Jodhpur State Leval,21/0,Jodhpur State Leval,10 wickets,https://cricheroes.in/scorecard/820385/individual/sunrises-pune-vs-Jodhpur-State-Leval
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Cunning Fox,34/4,Kings 11 - Kalyan,33/3,Cunning Fox,1 run,https://cricheroes.in/scorecard/816773/Sunday-Cup/Cunning-Fox-vs-Kings-11---Kalyan
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",FSC Bhayandar,40/5,Taha Thunders - SC,41/3,Taha Thunders - SC,4 wickets,https://cricheroes.in/scorecard/816768/Sunday-Cup/FSC-Bhayandar-vs-Taha-Thunders---SC
Individual Match,"Plying Ground Maharashtra, Vasai, 23-Feb-20, 5 Ov.",Rajsthan Royls,81/3,pali super jaints,61/4,Rajsthan Royls,20 runs,https://cricheroes.in/scorecard/820107/individual/Rajsthan-Royls-vs-pali-super-jaints
Sunday Cup,"Vasai, Vasai, 23-Feb-20, 4 Ov., ",Alpha 8 NSP,30/6,Vasai Strikers SC,34/0,Vasai Strikers SC,7 wickets,https://cricheroes.in/scorecard/816692/Sunday-Cup/Alpha-8-NSP-vs-Vasai-Strikers-SC
Individual Match,"Suncity Vasai Cricket Ground, Vasai, 22-Feb-20, 20 Ov.",Austin Boyz,176/7,Rising Cricket Club Vasai,121/10,Austin Boyz,55 runs,https://cricheroes.in/scorecard/804900/individual/Austin-Boyz-vs-Rising-Cricket-Club-Vasai
Individual Match,"Sai Vatika Playground, Vasai, 20-Feb-20, 1 Ov.",Game Changer SRH,16/0,Balotra Capital,9/2,Game Changer SRH,7 runs,https://cricheroes.in/scorecard/809369/individual/Game-Changer-SRH-vs-Balotra-Capital
Individual Match,"Plying Ground Mumbai, Vasai, 20-Feb-20, 5 Ov.",star elevan Maharashtra,1/0,pali super jaints,6/0,pali super jaints,7 wickets,https://cricheroes.in/scorecard/809360/individual/star-elevan-Maharashtra-vs-pali-super-jaints
Individual Match,"Plying Ground Maharashtra, Vasai, 20-Feb-20, 5 Ov.",Jodhpur State Leval,19/0,star elevan Rajasthan,"<span class=""yet-to-bat"">Yet to bat</span>",None,None,https://cricheroes.in/scorecard/809347/individual/Jodhpur-State-Leval-vs-star-elevan-Rajasthan
Individual Match,"Plying Ground Mumbai, Vasai, 20-Feb-20, 5 Ov.",sunrises pune,60/3,Balotra Capital,58/5,sunrises pune,2 runs,https://cricheroes.in/scorecard/809288/individual/sunrises-pune-vs-Balotra-Capital
Individual Match,"Plying Ground Mumbai, Vasai, 19-Feb-20, 5 Ov.",pali super jaints,42/3,star elevan Rajasthan,43/2,star elevan Rajasthan,8 wickets,https://cricheroes.in/scorecard/806949/individual/pali-super-jaints-vs-star-elevan-Rajasthan
Individual Match,"Plying Ground Mumbai, Vasai, 19-Feb-20, 5 Ov.",Rajsthan Royls,53/2,star elevan Maharashtra,49/5,Rajsthan Royls,4 runs,https://cricheroes.in/scorecard/806881/individual/Rajsthan-Royls-vs-star-elevan-Maharashtra
Individual Match,"Dewanman Suncity Ground, Vasai, 15-Feb-20, 25 Ov.",Austin Boyz,213/5,UCC Vasai,191/5,Austin Boyz,22 runs,https://cricheroes.in/scorecard/792534/individual/Austin-Boyz-vs-UCC-Vasai
