MatchName,Address,TeamA,ScoreA,TeamB,ScoreB,Winner,WonBy,MatchLink
PPL ( PANCHVATI PREMIER LEAGUE),"PANCHVATI INTERNATIONAL STADIUM, Vapi, 13-Dec-20, 5 Ov., ",THE BALLISTIC BOMBERS.P,94/1,CHAMPIONS.P,51/2,THE BALLISTIC BOMBERS.P,43 runs,https://cricheroes.in/scorecard/1229365/PPL-(-PANCHVATI-PREMIER-LEAGUE)/THE-BALLISTIC-BOMBERS.P-vs-CHAMPIONS.P
PPL ( PANCHVATI PREMIER LEAGUE),"PANCHVATI INTERNATIONAL STADIUM, Vapi, 13-Dec-20, 5 Ov., ",ROYAL STRIKERS.P,87/1,JOLLY CRICKETERS. P,51/2,ROYAL STRIKERS.P,36 runs,https://cricheroes.in/scorecard/1229362/PPL-(-PANCHVATI-PREMIER-LEAGUE)/ROYAL-STRIKERS.P-vs-JOLLY-CRICKETERS.-P
PPL ( PANCHVATI PREMIER LEAGUE),"PANCHVATI INTERNATIONAL STADIUM, Vapi, 13-Dec-20, 5 Ov., ",JOLLY CRICKETERS. P,40/6,CHAMPIONS.P,43/1,CHAMPIONS.P,5 wickets,https://cricheroes.in/scorecard/1229357/PPL-(-PANCHVATI-PREMIER-LEAGUE)/JOLLY-CRICKETERS.-P-vs-CHAMPIONS.P
PPL ( PANCHVATI PREMIER LEAGUE),"PANCHVATI INTERNATIONAL STADIUM, Vapi, 13-Dec-20, 5 Ov., ",ROYAL STRIKERS.P,37/2,THE BALLISTIC BOMBERS.P,41/0,THE BALLISTIC BOMBERS.P,6 wickets,https://cricheroes.in/scorecard/1229344/PPL-(-PANCHVATI-PREMIER-LEAGUE)/ROYAL-STRIKERS.P-vs-THE-BALLISTIC-BOMBERS.P
Individual Match,"PANCHVATI INTERNATIONAL STADIUM, Vapi, 10-Dec-20, 5 Ov.",Practice11 Team B,82/0,Practice Team .A,59/0,Practice11 Team B,23 runs,https://cricheroes.in/scorecard/1236259/individual/Practice11-Team-B-vs-Practice-Team-.A
Individual Match,"Vapi International Stadium, Vapi, 09-Dec-20, 5 Ov.",Practice Team .A,92/0,Practice11 Team B,95/0,Practice11 Team B,4 wickets,https://cricheroes.in/scorecard/1233837/individual/Practice-Team-.A-vs-Practice11-Team-B
Individual Match,"Nargol Cricket Ground, Vapi, 06-Dec-20, 20 Ov.",Sanjan X1,193/8,Nawajish 11,191/8,Sanjan X1,2 runs,https://cricheroes.in/scorecard/1220107/individual/Sanjan-X1-vs-Nawajish-11
Individual Match,"PANCHVATI INTERNATIONAL STADIUM, Vapi, 06-Dec-20, 2 Ov.",CHAMPIONS.P,16/0,JOLLY CRICKETERS. P,"<span class=""yet-to-bat"">Yet to bat</span>",Abandoned,None,https://cricheroes.in/scorecard/1223776/individual/CHAMPIONS.P-vs-JOLLY-CRICKETERS.-P
PPl trial,"PANCHVATI INTERNATIONAL STADIUM, Vapi, 05-Dec-20, 2 Ov., ",CHAMPIONS.P,0/0,JOLLY CRICKETERS. P,0/0,JOLLY CRICKETERS. P,Super Over,https://cricheroes.in/scorecard/1220780/PPl-trial/CHAMPIONS.P-vs-JOLLY-CRICKETERS.-P
PPl trial,"PANCHVATI INTERNATIONAL STADIUM, Vapi, 05-Dec-20, 2 Ov., ",rytfhhffh,17/0,CHAMPIONS.P,8/0,rytfhhffh,9 runs,https://cricheroes.in/scorecard/1220767/PPl-trial/rytfhhffh-vs-CHAMPIONS.P
PPl trial,"PANCHVATI INTERNATIONAL STADIUM, Vapi, 05-Dec-20, 2 Ov., ",CHAMPIONS.P,18/0,JOLLY CRICKETERS. P,20/0,JOLLY CRICKETERS. P,1 wicket,https://cricheroes.in/scorecard/1220746/PPl-trial/CHAMPIONS.P-vs-JOLLY-CRICKETERS.-P
Individual Match,"KK BHANDARI PARTY PLOT & CRICKET GROUND, Vapi, 04-Dec-20, 40 Ov.",KK Cricket Academy Vapi,286/10,Yadav 11 Vapi,287/5,Yadav 11 Vapi,5 wickets,https://cricheroes.in/scorecard/1215999/individual/KK-Cricket-Academy-Vapi-vs-Yadav-11-Vapi
Individual Match,"KK BHANDARI PARTY PLOT & CRICKET GROUND, Vapi, 03-Dec-20, 15 Ov.",Dhanlaxmi 1,123/8,KK Cricket Academy Vapi,32/6,KK Cricket Academy Vapi,5 wickets (Rain),https://cricheroes.in/scorecard/1214016/individual/Dhanlaxmi-1-vs-KK-Cricket-Academy-Vapi
Individual Match,"KK BHANDARI PARTY PLOT & CRICKET GROUND, Vapi, 03-Dec-20, 35 Ov.",KK Cricket Academy Vapi,165/10,Dhanlaxmi 1,128/10,KK Cricket Academy Vapi,37 runs,https://cricheroes.in/scorecard/1212962/individual/KK-Cricket-Academy-Vapi-vs-Dhanlaxmi-1
Individual Match,"Kc Cricket Ground, Vapi, 02-Dec-20, 20 Ov.",Kings 11 Vapii,212/4,Nutan Nagar 11,159/9,Kings 11 Vapii,53 runs,https://cricheroes.in/scorecard/1209843/individual/Kings-11-Vapii-vs-Nutan-Nagar-11
Individual Match,"Pramukh Greens, Vapi, 26-Nov-20, 10 Ov.",Team Aaradhya,86/2,Team Vedang,2/2,Team Aaradhya,84 runs,https://cricheroes.in/scorecard/1192868/individual/Team-Aaradhya-vs-Team-Vedang
Individual Match,"Valwada Cricket Ground, Vapi, 23-Nov-20, 10 Ov.",Team Vedang,9/3,Team Aaradhya,13/1,Team Aaradhya,1 wicket,https://cricheroes.in/scorecard/1186339/individual/Team-Vedang-vs-Team-Aaradhya
Individual Match,"KK BHANDARI PARTY PLOT & CRICKET GROUND, Vapi, 18-Nov-20, 35 Ov.",KK Cricket Academy Vapi,234/8,Yadav 11 Vapi,235/8,Yadav 11 Vapi,2 wickets,https://cricheroes.in/scorecard/1168779/individual/KK-Cricket-Academy-Vapi-vs-Yadav-11-Vapi
Individual Match,"Vapi, Vapi, 17-Nov-20, 30 Ov.",Mk Mheta Acdemy,224/12,KK Cricket Academy Vapi,165/10,Mk Mheta Acdemy,59 runs,https://cricheroes.in/scorecard/1166157/individual/Mk-Mheta-Acdemy-vs-KK-Cricket-Academy-Vapi
Individual Match,"Shivdham, Vapi, 15-Nov-20, 2 Ov.",Batchlers Guide,30/1,Diya Jal,31/1,Diya Jal,2 wickets,https://cricheroes.in/scorecard/1161233/individual/Batchlers-Guide-vs-Diya-Jal
Individual Match,"Shivdham, Vapi, 15-Nov-20, 2 Ov.",Decents Wars,36/0,Dayan Tree,36/1,Decents Wars,Super Over,https://cricheroes.in/scorecard/1161076/individual/Decents-Wars-vs-Dayan-Tree
Individual Match,"Nayak Wad, Vapi, 15-Nov-20, 2 Ov.",Batchlers Guide,30/1,Diya Jal,30/0,Tie,None,https://cricheroes.in/scorecard/1161021/individual/Batchlers-Guide-vs-Diya-Jal
Individual Match,"Namdha, Vapi, 12-Nov-20, 35 Ov.",Yadav 11 Vapi,259/10,KK Cricket Academy Vapi,210/9,Yadav 11 Vapi,49 runs,https://cricheroes.in/scorecard/1151339/individual/Yadav-11-Vapi-vs-KK-Cricket-Academy-Vapi
Individual Match,"Nargol Cricket Ground, Vapi, 01-Nov-20, 20 Ov.",Sanjan 11,132/8,Dream 11 2020,133/3,Dream 11 2020,7 wickets,https://cricheroes.in/scorecard/1118377/individual/Sanjan-11-vs-Dream-11-2020
Individual Match,"Udvada Gymkhana, Vapi, 01-Nov-20, 20 Ov.",UDAY XII,96/8,UCC - Udwada Cricket Club,100/0,UCC - Udwada Cricket Club,10 wickets,https://cricheroes.in/scorecard/1125466/individual/UDAY-XII-vs-UCC---Udwada-Cricket-Club
Individual Match,"Udvada Gymkhana, Vapi, 01-Nov-20, 20 Ov.",UG Cricket Club,132/9,UCC - Udwada Cricket Club,133/4,UCC - Udwada Cricket Club,6 wickets,https://cricheroes.in/scorecard/1124312/individual/UG-Cricket-Club-vs-UCC---Udwada-Cricket-Club
Individual Match,"Udvada Gymkhana, Vapi, 25-Oct-20, 25 Ov.",UG Cricket Club,118/10,UCC - Udwada Cricket Club,122/5,UCC - Udwada Cricket Club,5 wickets,https://cricheroes.in/scorecard/1107497/individual/UG-Cricket-Club-vs-UCC---Udwada-Cricket-Club
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 24-Oct-20, 6 Ov., ",Dadra 11,52/6,Kudacha Divyesh Cricket,39/6,Dadra 11,13 runs,https://cricheroes.in/scorecard/1104939/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Dadra-11-vs-Kudacha-Divyesh-Cricket
Individual Match,"KK BHANDARI PARTY PLOT & CRICKET GROUND, Vapi, 03-Dec-20, 35 Ov.",KK Cricket Academy Vapi,165/10,Dhanlaxmi 1,128/10,KK Cricket Academy Vapi,37 runs,https://cricheroes.in/scorecard/1212962/individual/KK-Cricket-Academy-Vapi-vs-Dhanlaxmi-1
Individual Match,"Kc Cricket Ground, Vapi, 02-Dec-20, 20 Ov.",Kings 11 Vapii,212/4,Nutan Nagar 11,159/9,Kings 11 Vapii,53 runs,https://cricheroes.in/scorecard/1209843/individual/Kings-11-Vapii-vs-Nutan-Nagar-11
Individual Match,"Pramukh Greens, Vapi, 26-Nov-20, 10 Ov.",Team Aaradhya,86/2,Team Vedang,2/2,Team Aaradhya,84 runs,https://cricheroes.in/scorecard/1192868/individual/Team-Aaradhya-vs-Team-Vedang
Individual Match,"Valwada Cricket Ground, Vapi, 23-Nov-20, 10 Ov.",Team Vedang,9/3,Team Aaradhya,13/1,Team Aaradhya,1 wicket,https://cricheroes.in/scorecard/1186339/individual/Team-Vedang-vs-Team-Aaradhya
Individual Match,"KK BHANDARI PARTY PLOT & CRICKET GROUND, Vapi, 18-Nov-20, 35 Ov.",KK Cricket Academy Vapi,234/8,Yadav 11 Vapi,235/8,Yadav 11 Vapi,2 wickets,https://cricheroes.in/scorecard/1168779/individual/KK-Cricket-Academy-Vapi-vs-Yadav-11-Vapi
Individual Match,"Vapi, Vapi, 17-Nov-20, 30 Ov.",Mk Mheta Acdemy,224/12,KK Cricket Academy Vapi,165/10,Mk Mheta Acdemy,59 runs,https://cricheroes.in/scorecard/1166157/individual/Mk-Mheta-Acdemy-vs-KK-Cricket-Academy-Vapi
Individual Match,"Shivdham, Vapi, 15-Nov-20, 2 Ov.",Batchlers Guide,30/1,Diya Jal,31/1,Diya Jal,2 wickets,https://cricheroes.in/scorecard/1161233/individual/Batchlers-Guide-vs-Diya-Jal
Individual Match,"Shivdham, Vapi, 15-Nov-20, 2 Ov.",Decents Wars,36/0,Dayan Tree,36/1,Decents Wars,Super Over,https://cricheroes.in/scorecard/1161076/individual/Decents-Wars-vs-Dayan-Tree
Individual Match,"Nayak Wad, Vapi, 15-Nov-20, 2 Ov.",Batchlers Guide,30/1,Diya Jal,30/0,Tie,None,https://cricheroes.in/scorecard/1161021/individual/Batchlers-Guide-vs-Diya-Jal
Individual Match,"Namdha, Vapi, 12-Nov-20, 35 Ov.",Yadav 11 Vapi,259/10,KK Cricket Academy Vapi,210/9,Yadav 11 Vapi,49 runs,https://cricheroes.in/scorecard/1151339/individual/Yadav-11-Vapi-vs-KK-Cricket-Academy-Vapi
Individual Match,"Nargol Cricket Ground, Vapi, 01-Nov-20, 20 Ov.",Sanjan 11,132/8,Dream 11 2020,133/3,Dream 11 2020,7 wickets,https://cricheroes.in/scorecard/1118377/individual/Sanjan-11-vs-Dream-11-2020
Individual Match,"Udvada Gymkhana, Vapi, 01-Nov-20, 20 Ov.",UDAY XII,96/8,UCC - Udwada Cricket Club,100/0,UCC - Udwada Cricket Club,10 wickets,https://cricheroes.in/scorecard/1125466/individual/UDAY-XII-vs-UCC---Udwada-Cricket-Club
Individual Match,"Udvada Gymkhana, Vapi, 01-Nov-20, 20 Ov.",UG Cricket Club,132/9,UCC - Udwada Cricket Club,133/4,UCC - Udwada Cricket Club,6 wickets,https://cricheroes.in/scorecard/1124312/individual/UG-Cricket-Club-vs-UCC---Udwada-Cricket-Club
Individual Match,"Udvada Gymkhana, Vapi, 25-Oct-20, 25 Ov.",UG Cricket Club,118/10,UCC - Udwada Cricket Club,122/5,UCC - Udwada Cricket Club,5 wickets,https://cricheroes.in/scorecard/1107497/individual/UG-Cricket-Club-vs-UCC---Udwada-Cricket-Club
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 24-Oct-20, 6 Ov., ",Dadra 11,52/6,Kudacha Divyesh Cricket,39/6,Dadra 11,13 runs,https://cricheroes.in/scorecard/1104939/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Dadra-11-vs-Kudacha-Divyesh-Cricket
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 24-Oct-20, 6 Ov., ",Faldhara 11,39/7,Dadra 11,40/2,Dadra 11,6 wickets,https://cricheroes.in/scorecard/1104555/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Faldhara-11-vs-Dadra-11
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 3 Ov., ",Vishal Dokmardi,52/1,Darshan Dungri,44/6,Vishal Dokmardi,8 runs,https://cricheroes.in/scorecard/1094645/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Vishal-Dokmardi-vs-Darshan-Dungri
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 4 Ov., ",Vishal Dokmardi,62/3,Parnera Jay,51/3,Vishal Dokmardi,11 runs,https://cricheroes.in/scorecard/1094557/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Vishal-Dokmardi-vs-Parnera-Jay
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 4 Ov., ",Darshan Dungri,45/4,Tarmalia 11,28/4,Darshan Dungri,17 runs,https://cricheroes.in/scorecard/1094457/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Darshan-Dungri-vs-Tarmalia-11
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 4 Ov., ",Ss 11 Degam Kaushal,37/2,Vishal Dokmardi,41/2,Vishal Dokmardi,8 wickets,https://cricheroes.in/scorecard/1094379/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Ss-11-Degam-Kaushal-vs-Vishal-Dokmardi
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Pranay Karaya,39/2,Parnera Jay,40/3,Parnera Jay,7 wickets,https://cricheroes.in/scorecard/1094217/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Pranay-Karaya-vs-Parnera-Jay
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Darshan Dungri,73/5,Salvav Tejash,24/6,Darshan Dungri,49 runs,https://cricheroes.in/scorecard/1093979/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Darshan-Dungri-vs-Salvav-Tejash
Individual Match,"Udvadagaam, Vapi, 18-Oct-20, 20 Ov.",UCC - Udwada Cricket Club,172/8,UCC UDWADA CRICKET CLUB B,155/7,UCC - Udwada Cricket Club,17 runs,https://cricheroes.in/scorecard/1093946/individual/UCC---Udwada-Cricket-Club-vs-UCC-UDWADA-CRICKET-CLUB-B
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Ycg Kawal,45/8,Tarmalia 11,48/2,Tarmalia 11,8 wickets,https://cricheroes.in/scorecard/1093799/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Ycg-Kawal-vs-Tarmalia-11
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Sonwada 11,59/4,Vishal Dokmardi,60/4,Vishal Dokmardi,6 wickets,https://cricheroes.in/scorecard/1093609/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Sonwada-11-vs-Vishal-Dokmardi
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Ss 11 Degam Kaushal,44/7,Mayank Montu Koparli,43/4,Ss 11 Degam Kaushal,1 run,https://cricheroes.in/scorecard/1093385/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Ss-11-Degam-Kaushal-vs-Mayank-Montu-Koparli
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 5 Ov., ",Patel F. Eleven ( Bhargav ),78/3,Khareda Eleven ( Snehal ),20/7,Patel F. Eleven ( Bhargav ),58 runs,https://cricheroes.in/scorecard/1080860/Ambheti-Youngistan-Tournament/Patel-F.-Eleven-(-Bhargav-)-vs-Khareda-Eleven-(-Snehal-)
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Khareda Eleven ( Snehal ),83/3,SV Eleven ( Jana ),73/7,Khareda Eleven ( Snehal ),10 runs,https://cricheroes.in/scorecard/1080714/Ambheti-Youngistan-Tournament/Khareda-Eleven-(-Snehal-)-vs-SV-Eleven-(-Jana-)
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Patel F. Eleven ( Bhargav ),70/1,Bangya F Eleven (Arun),43/6,Patel F. Eleven ( Bhargav ),27 runs,https://cricheroes.in/scorecard/1080530/Ambheti-Youngistan-Tournament/Patel-F.-Eleven-(-Bhargav-)-vs-Bangya-F-Eleven-(Arun)
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Kapariya B,92/2,Khareda Eleven ( Snehal ),95/3,Khareda Eleven ( Snehal ),7 wickets,https://cricheroes.in/scorecard/1077469/Ambheti-Youngistan-Tournament/Kapariya-B-vs-Khareda-Eleven-(-Snehal-)
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 24-Oct-20, 6 Ov., ",Faldhara 11,39/7,Dadra 11,40/2,Dadra 11,6 wickets,https://cricheroes.in/scorecard/1104555/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Faldhara-11-vs-Dadra-11
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 3 Ov., ",Vishal Dokmardi,52/1,Darshan Dungri,44/6,Vishal Dokmardi,8 runs,https://cricheroes.in/scorecard/1094645/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Vishal-Dokmardi-vs-Darshan-Dungri
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 4 Ov., ",Vishal Dokmardi,62/3,Parnera Jay,51/3,Vishal Dokmardi,11 runs,https://cricheroes.in/scorecard/1094557/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Vishal-Dokmardi-vs-Parnera-Jay
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 4 Ov., ",Darshan Dungri,45/4,Tarmalia 11,28/4,Darshan Dungri,17 runs,https://cricheroes.in/scorecard/1094457/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Darshan-Dungri-vs-Tarmalia-11
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 4 Ov., ",Ss 11 Degam Kaushal,37/2,Vishal Dokmardi,41/2,Vishal Dokmardi,8 wickets,https://cricheroes.in/scorecard/1094379/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Ss-11-Degam-Kaushal-vs-Vishal-Dokmardi
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Pranay Karaya,39/2,Parnera Jay,40/3,Parnera Jay,7 wickets,https://cricheroes.in/scorecard/1094217/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Pranay-Karaya-vs-Parnera-Jay
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Darshan Dungri,73/5,Salvav Tejash,24/6,Darshan Dungri,49 runs,https://cricheroes.in/scorecard/1093979/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Darshan-Dungri-vs-Salvav-Tejash
Individual Match,"Udvadagaam, Vapi, 18-Oct-20, 20 Ov.",UCC - Udwada Cricket Club,172/8,UCC UDWADA CRICKET CLUB B,155/7,UCC - Udwada Cricket Club,17 runs,https://cricheroes.in/scorecard/1093946/individual/UCC---Udwada-Cricket-Club-vs-UCC-UDWADA-CRICKET-CLUB-B
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Ycg Kawal,45/8,Tarmalia 11,48/2,Tarmalia 11,8 wickets,https://cricheroes.in/scorecard/1093799/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Ycg-Kawal-vs-Tarmalia-11
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Sonwada 11,59/4,Vishal Dokmardi,60/4,Vishal Dokmardi,6 wickets,https://cricheroes.in/scorecard/1093609/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Sonwada-11-vs-Vishal-Dokmardi
Ambheti Open Gramin (A Big Salute To Corona Warriors),"Naitik Cricket Ground, Vapi, 18-Oct-20, 6 Ov., ",Ss 11 Degam Kaushal,44/7,Mayank Montu Koparli,43/4,Ss 11 Degam Kaushal,1 run,https://cricheroes.in/scorecard/1093385/Ambheti-Open-Gramin-(A-Big-Salute-To-Corona-Warriors)/Ss-11-Degam-Kaushal-vs-Mayank-Montu-Koparli
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 5 Ov., ",Patel F. Eleven ( Bhargav ),78/3,Khareda Eleven ( Snehal ),20/7,Patel F. Eleven ( Bhargav ),58 runs,https://cricheroes.in/scorecard/1080860/Ambheti-Youngistan-Tournament/Patel-F.-Eleven-(-Bhargav-)-vs-Khareda-Eleven-(-Snehal-)
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Khareda Eleven ( Snehal ),83/3,SV Eleven ( Jana ),73/7,Khareda Eleven ( Snehal ),10 runs,https://cricheroes.in/scorecard/1080714/Ambheti-Youngistan-Tournament/Khareda-Eleven-(-Snehal-)-vs-SV-Eleven-(-Jana-)
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Patel F. Eleven ( Bhargav ),70/1,Bangya F Eleven (Arun),43/6,Patel F. Eleven ( Bhargav ),27 runs,https://cricheroes.in/scorecard/1080530/Ambheti-Youngistan-Tournament/Patel-F.-Eleven-(-Bhargav-)-vs-Bangya-F-Eleven-(Arun)
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Kapariya B,92/2,Khareda Eleven ( Snehal ),95/3,Khareda Eleven ( Snehal ),7 wickets,https://cricheroes.in/scorecard/1077469/Ambheti-Youngistan-Tournament/Kapariya-B-vs-Khareda-Eleven-(-Snehal-)
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Sadalveri Elevan (Dr.SANJU),41/7,SV Eleven ( Jana ),42/2,SV Eleven ( Jana ),8 wickets,https://cricheroes.in/scorecard/1077466/Ambheti-Youngistan-Tournament/Sadalveri-Elevan-(Dr.SANJU)-vs-SV-Eleven-(-Jana-)
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Patel F. Eleven ( Bhargav ),68/2,Raiwadi Eleven,45/4,Patel F. Eleven ( Bhargav ),23 runs,https://cricheroes.in/scorecard/1077465/Ambheti-Youngistan-Tournament/Patel-F.-Eleven-(-Bhargav-)-vs-Raiwadi-Eleven
Ambheti Youngistan Tournament,"NCG Ambheti, Vapi, 11-Oct-20, 6 Ov., ",Bangya F Eleven (Arun),111/1,Kapariya A Eleven,45/4,Bangya F Eleven (Arun),66 runs,https://cricheroes.in/scorecard/1077461/Ambheti-Youngistan-Tournament/Bangya-F-Eleven-(Arun)-vs-Kapariya-A-Eleven
Individual Match,"Udvada Gymkhana, Vapi, 11-Oct-20, 30 Ov.",UCC UDWADA CRICKET CLUB B,172/10,UCC - Udwada Cricket Club,175/4,UCC - Udwada Cricket Club,6 wickets,https://cricheroes.in/scorecard/1079546/individual/UCC-UDWADA-CRICKET-CLUB-B-vs-UCC---Udwada-Cricket-Club
Individual Match,"Udvada Gymkhana, Vapi, 04-Oct-20, 30 Ov.",UCC - Udwada Cricket Club,212/9,UCC UDWADA CRICKET CLUB B,124/10,UCC - Udwada Cricket Club,88 runs,https://cricheroes.in/scorecard/1066243/individual/UCC---Udwada-Cricket-Club-vs-UCC-UDWADA-CRICKET-CLUB-B
Individual Match,"Udvada Gymkhana, Vapi, 02-Oct-20, 25 Ov.",UCC - Udwada Cricket Club,245/7,UCC UDWADA CRICKET CLUB B,148/10,UCC - Udwada Cricket Club,97 runs,https://cricheroes.in/scorecard/1060819/individual/UCC---Udwada-Cricket-Club-vs-UCC-UDWADA-CRICKET-CLUB-B
Individual Match,"Udvadagaam, Vapi, 27-Sep-20, 20 Ov.",UCC - Udwada Cricket Club,125/10,UCC UDWADA CRICKET CLUB B,126/3,UCC UDWADA CRICKET CLUB B,7 wickets,https://cricheroes.in/scorecard/1052756/individual/UCC---Udwada-Cricket-Club-vs-UCC-UDWADA-CRICKET-CLUB-B
Individual Match,"Vapi International Stadium, Vapi, 17-Aug-20, 10 Ov.",Dendugul,135/3,Qatar Kings,136/4,Qatar Kings,4 wickets,https://cricheroes.in/scorecard/989697/individual/Dendugul-vs-Qatar-Kings
S P L,"Tulbag, Vapi, 09-Aug-20, 16 Ov., ",Future Days,197/2,Poterwal U-18,197/8,Poterwal U-18,Super Over,https://cricheroes.in/scorecard/979222/S-P-L/Future-Days-vs-Poterwal-U-18
Individual Match,"Nargol Cricket Ground, Vapi, 14-Jun-20, 20 Ov.",Machhi 11 khattalwad,152/7,Young star Jigu,129/10,Machhi 11 khattalwad,23 runs,https://cricheroes.in/scorecard/924428/individual/Machhi-11-khattalwad-vs-Young-star-Jigu
(NPL)Nitin Premier League,"Shivnagar, Vapi, 13-Apr-20, 3 Ov., ",Decents Wars,25/4,Diya Jal,"<span class=""yet-to-bat"">Yet to bat</span>",None,None,https://cricheroes.in/scorecard/898530/(NPL)Nitin-Premier-League/Decents-Wars-vs-Diya-Jal
(NPL)Nitin Premier League,"Nand dev, Vapi, 13-Apr-20, 3 Ov., ",Batchlers Guide,44/0,Decents Wars,43/4,Batchlers Guide,1 run,https://cricheroes.in/scorecard/898535/(NPL)Nitin-Premier-League/Batchlers-Guide-vs-Decents-Wars
(NPL)Nitin Premier League,"Nand dev, Vapi, 12-Apr-20, 3 Ov., ",Batchlers Guide,25/1,Decents Wars,26/0,Decents Wars,5 wickets,https://cricheroes.in/scorecard/898529/(NPL)Nitin-Premier-League/Batchlers-Guide-vs-Decents-Wars
(NPL)Nitin Premier League,"Shivnagar, Vapi, 11-Apr-20, 4 Ov., ",Decents Wars,37/4,Batchlers Guide,37/3,Batchlers Guide,Super Over,https://cricheroes.in/scorecard/898258/(NPL)Nitin-Premier-League/Decents-Wars-vs-Batchlers-Guide
